,name,product_id,product_idx
844,Tulip Smokey Pulled Pork  550.00 g,29622,2219
845,Dr. Oetker Ristorante Hawaii  355.00 g,23876,1365
846,Delikat Grillpotetsalat BBQ  400.00 g,27617,1836
847,Green Giant Mais Crispniblets  340.00 g,11449,779
848,Tine Gamalost Frå Vik  150.00 g,12277,828
849,Gilde Gildeburger Digg Bacon 8 stk i pk 800.00 g,27504,1815
850,Toro Kjøttsuppe med Grønnsaker  81.00 g,10712,753
851,Stølsvidda Nakkebacon av Fjellgris Skivet 250.00 g,31498,2598
852,REMA 1000 Grillfilet BBQ-marinert  800.00 g,25704,1564
853,Ybarra Olivenolje  2.00 l,29322,2169
854,"Superbra Tomatsaus Aubergine, paprika og fennikel 350.00 g",2140,209
855,Homlagarden Økologisk Kyllingfilet I Skiver  400.00 g,31241,2529
856,Greenchoice Kimchi  350.00 g,30875,2418
857,Halo Top Chocolate Chip Cookie Dough  0.47 l,31049,2454
858, Cheddar Engelsk Skivet 150.00 g,18661,1106
859,Nordfjord Okserull  100.00 g,4654,339
860,Knorr Bearnaisesaus 19 gram  3.00 stk,7297,500
861,Knorr Minestronesuppe Cup a Soup 3.00 stk,27810,1886
862, Apetina Hvitløk & Persille  265.00 g,32918,2913
863,REMA 1000 Sweet & Sour Woksaus  180.00 g,24097,1407
864,Helios Speltspagetti Økologisk 500.00 g,20359,1194
865,Patak's Tikka Masala Cooking Sauce  450.00 g,27198,1767
866,Toro Lammesaus Med Urter & Rødvin  42.00 g,6283,444
867,Domstein Fersk Brosmefilet Uten Skinn 400.00 g,30658,2383
868,Patak's Mild Butter Chicken Cooking Sauce  450.00 g,27200,1769
869, Fiskeboller Vår Laveste Pris 500.00 g,28092,1950
870, Pizzasaus GK  200.00 g,8782,629
871,FlowFood Plantebaserte Burgere  2.00 stk,31230,2519
872, Habanero Rød Kenya/Nederland 50.00 g,19693,1169
873,Nordfjord Lettsaltet Sideflesk  680.00 g,18253,1081
874, Kylling Wiener Halal  500.00 g,27645,1846
875,Bjerke Spekemat Vegetarpålegg Naturell  80.00 g,30666,2388
876, Kløverspirer beger Norge 50.00 g,26627,1686
877, Vårulldeig Ferdige Deigark 40.00 stk,30400,2347
878,Rummo Spaghetti Glutenfri  400.00 g,23578,1346
879,"Superbra Tomatsaus Oregano, timian og rosmarin 350.00 g",2137,208
880,Nøtteliten Økologiske Sultana Rosiner  440.00 g,29738,2255
881,Tibi Vannkefir Vannkefir Bringebær og Vanilje  330.00 ml,31064,2466
882," Pakistansk Mango, Ekstra Søt Spisemoden 4-6 Stk 1.65 kg",27776,1879
883,"Toro Buljongpulver Mørk Gir 7,5l ferdig buljong 7.50 l",10670,743
884,Ybarra Extra Virgin Olivenolje Økologisk 0.50 l,30869,2414
885, Dim Sum Reker 20 stk 500.00 g,30123,2311
886, Le Crémier de Chaumes  250.00 g,9932,726
887,Big One Big One Mexican Pizza  585.00 g,31719,2675
888,Tine Biola Brasil Kokos & Cupuacu Limited Edition 1.00 l,22924,1292
889, Sukkerertspirer Norge 50.00 g,23155,1297
890,Prior Kyllingfilet Paprika & Urter  110.00 g,33140,2935
891,Iceland Salami & Sausage Pizza  389.00 g,31314,2558
892,Kulinaris Cookies & Vanilje-Iskrem  0.50 l,19570,1151
893," Ruccula, Økologisk Italia 50.00 g",30517,2375
894,Rørosmeieriet Økologisk Laktosefri Lettmelk  1.00 l,32436,2793
895,Helios Tomat Passata Økologisk 680.00 g,20299,1187
896,Strøm-Larsen Økologiske Medisterkaker Hov Kjøtt 500.00 g,23929,1378
897,The Butcher's Market Cumberland Sausages 10 stk 500.00 g,31606,2628
898,Go Tan Soya Sesam Asian Naturals Woksaus  120.00 g,25359,1526
899,Martin Pouret Rødvinseddik  250.00 ml,24807,1456
900,Den Lille Nøttefabrikken Brente Mandler  160.00 g,16591,1004
901,Tine Gudbrandsdalsost Lettere 500.00 g,2251,223
902,Bislett Kebab House Kebabdressing Mild  300.00 ml,32383,2780
903,Engerviks Fløtepudding 51%  450.00 g,33203,2959
904,Toro Allehånde Malt 13.00 g,6241,438
905,REMA 1000 Salsa Verde Taste Lab 175.00 g,26986,1725
906,Tipiak Krutonger Caesar  50.00 g,30488,2361
907,Lofoten Einerrøkt Ørret Skivet  100.00 g,30932,2437
908,TUC TUC Sweet Chili  100.00 g,27662,1854
909,Goodly Lasagneplater Glutenfri Økologisk 250.00 g,25259,1511
910,Polarbrød Polarbrød Flerkorn  420.00 g,27366,1794
911,Nøtteliten Økologisk Bokhvete  400.00 g,29762,2276
912,Villa Paradiso Villa Paradiso Pizza Primavera della Casa (Vegetar!) - Fersk  460.00 g,32812,2879
913,Tine Snøfrisk Rødløk & Timian  125.00 g,2293,234
914,Naturli Pølser vegansk 5 stk 300.00 g,31479,2592
915,Rummo Lasagne  500.00 g,23577,1345
916,Toro Hvit Pepper Malt 13.00 g,6205,429
917,Liv Laga Miniboller med Hvitløk & Urter  300.00 g,26639,1687
918,Åkeberg & Skoglunn Kylling Servelat Halal 100.00 g,27650,1851
919,Schär Flerkornbrød Glutenfri 300.00 g,14182,900
920,Grilstad Trønderfår  100.00 g,21931,1261
921,Kanteføl Potetchips Salt Og Grønn Pepper  150.00 g,31617,2634
922,Kulinaris Vegansk Sjokolade Iskrem Avokado-basert 0.50 l,31112,2486
923,Helios Speltskruer Fullkorn Økologisk 500.00 g,20356,1193
924,Synnøve Rå Bær Smoothie  200.00 ml,28273,2002
925,FlowFood Plantebasert Stekt Mince  240.00 g,31228,2517
926,Friggs Maiskaker Snackpack Taco Glutenfri 25.00 g,31301,2552
927,Munsj Lomper Leken Løk  8.00 stk,32670,2846
928,Semper Brød Toasty Fiber Glutenfri 400.00 g,16993,1022
929,Strøm-Larsen Surret Lammestek Naturell Strøm-Larsen 1.50 kg,18418,1089
930,Sætre Fiberrik Solsikke  125.00 g,16543,998
931,Ryvita Ryvita Muesli Crunch Knekkebrød 200.00 g,1155,165
932,REMA 1000 Sølvløk  370.00 g,16380,989
933,Hälsans Kök Sensational Chorizo  180.00 g,31727,2678
934,Strøm-Larsen Hellstrøms Ytrefilet av Angus  200.00 g,26071,1597
935, Shiitake Sopp i Beger Polen/Holland 200.00 g,33154,2943
936, Sushi Salat Wakame  125.00 g,30393,2344
937,Go Vegan Go' Vegan Pizza Mexican  560.00 g,32747,2865
938,Sevan Fersk Falafel Med Rødbet 200.00 g,27795,1884
939,Nøtteliten Økologiske Tranebær  200.00 g,29737,2254
940,Santa Maria Anis Hel 17.00 g,14224,903
941,Como Mexico Como Mexico Barbacoa Taco Kjøtt  300.00 g,32451,2802
942, Salami Skivet 200.00 g,27538,1821
943,Nøtteliten Økologisk Brun Basmatiris  550.00 g,29761,2275
944,Ridderheims Økologiske Grønne Hvitløksoliven  100.00 g,31086,2478
945,Kolonihagen Pizzasaus  280.00 g,32083,2724
946,REMA 1000 Ketchup Prima 1.00 kg,5062,373
947,Dream Risdrikk Med Kalsium 1.00 l,30515,2373
948,Nora Kirsebærkompott  455.00 g,13225,855
949,Ek Gårdskjøkken Fersk Aioli  1.00 dl,29000,2104
950,"Domstein Røkt Torskefilet Med Skinn, Villfisk 400.00 g",29643,2224
951,Fiskeriet Ørretrogn  50.00 g,28772,2085
952,Synnøve Synnøve Gresk Yoghurt Lemon Cheesecake  158.00 g,31390,2577
953,REMA 1000 Solsikkefrø  1.00 kg,8312,559
954,Holli Mølle Økologisk Svedjerug Finmalt 1.00 kg,31261,2542
955,Freia Sjokoladetopping Stivner på isen 300.00 g,14320,907
956,Salatmester'n  Sennepsaus  200.00 g,24554,1440
957,Gilde Strimlet Svinekjøtt Med Smaken Av Asia 350.00 g,32541,2826
958,Old El Paso Salsa Dip Medium  312.00 g,27634,1842
959,Mills Grill Potetsalat Hvitløk Delikat 600.00 g,12922,841
960,Saitaku Sushi Ingefær  190.00 g,9914,721
961,Blue Dragon Sushi Nori 5 ark 11.00 g,10957,772
962,Gaea Organic Olives Pitted Green Økologisk 150.00 g,28165,1978
963,Kavli Karveost Beger 200.00 g,21799,1252
964,Freia Bringebærgele Uten Sukker  14.00 g,29256,2163
965,Strøm-Larsen Lammestek i Skiver Smoked Garlic 500.00 g,33182,2953
966,Toro Glutenfri Hvit Saus  19.00 g,10757,763
967,Tine Langtidsholdbar Helmelk  1.00 l,15339,951
968, Cheddar Little Black Bomber  200.00 g,28146,1968
969,Tine Langtidsholdbar Melk Lett  1.00 l,15342,952
970,REMA 1000 Bearnaisesaus  4.00 stk,8522,582
971,Dream Mandel & Hasselnøttdrikk Med Kalsium 1.00 l,30513,2372
972,Kikkoman Soyasaus Ponzu Sitrus  150.00 ml,27213,1771
973,Tine Frokostyoghurt Vanilje  1.00 l,32133,2741
974,Gaea Snackoliven Chilli & Black Pepper  65.00 g,28168,1979
975,Nøtteliten Røkte Og Salte Mandler  175.00 g,29766,2278
976,REMA 1000 Middagsris Boil In Bag 8x125g 1.00 kg,27004,1731
977,Hälsans Kök Sensational Burger  226.00 g,29462,2182
978,Q-meieriene Planti Alternativ til Rømme 200.00 g,32433,2790
979,Homlagarden Økologisk Kalkunkjøttdeig  420.00 g,31238,2527
980,Sevan Hummus Med Grønne Erter  150.00 g,27833,1891
981,Prior Kyllingfilet Med Pepper & Hvitløk  110.00 g,33139,2934
982,Tulip Bacon Skivet  3.00 stk,32396,2787
983,La Mia Grande La Mia Grande 4 Formaggi  400.00 g,31903,2706
984,Strøm-Larsen Porchetta Med Urter  150.00 g,32399,2788
985,Holli Mølle Økologisk Rugmel Siktet  1.00 kg,31262,2543
986,REMA 1000 Sweet & Sour Saus  500.00 g,8468,572
987,La Piersante Fersk Pappardelle Håndlaget 300.00 g,31247,2532
988,Strøm-Larsen Hellstrøms Ytrefilet av Angus Til  2 Personer 400.00 g,26073,1599
989,Strøm-Larsen Hvitløksmarinert Surret Lammestek Strøm-Larsen 1.50 kg,18421,1090
990,Heinz Ketchup uten sukker og salt  425.00 g,32046,2718
991,Blue Dragon Green Curry Paste  50.00 g,29333,2175
992,Strøm-Larsen Lammecarré Fra New Zealand 970.00 g,18430,1093
993,"Gilde Svin Ytrefilet, Tomat & UrteKrydret Rett I Ovnen / Grillen 480.00 g",32542,2827
994,Toro Saus til Stek  37.00 g,10706,751
995,Fiskeriet Røkt Laks Skivet  350.00 g,29969,2289
996,La Mia Grande La Mia Grande Prosciutto e Formaggi  400.00 g,31904,2707
997,Hengstenberg Pepperrot  90.00 g,31031,2440
998,Engerviks Formstekt Fiskepudding 63%  700.00 g,33202,2958
999,French Bakery Lyse Frøbriks 7 stk 420.00 g,31648,2648
1000,Nøtteliten Økologiske Tørkede Gojibær  125.00 g,29746,2262
1001,Strøm-Larsen Rå Lammeskank  400.00 g,18424,1091
1002,Como Mexico Como Mexico Hot Salsa  150.00 g,32453,2804
1003,Ask Gård Slegge Chili Salami  255.00 g,31257,2539
1004,REMA 1000 Hvitløk i Urter  280.00 g,16350,985
1005,Gran Luchito Gran Luchito Chipotle Salsa  300.00 g,32463,2808
1006,Van Der Meulen Rugbrød  500.00 g,25110,1493
1007,Semper Havre Digestive Glutenfri 150.00 g,16975,1020
1008,Mills Gratinerte Poteter Med Ost  113.00 g,5854,394
1009,Iceland Cheese Feast Ostefylt Skorpe 453.00 g,31310,2556
1010,Barilla Pasta Penne Rigate Glutenfri  400.00 g,27490,1812
1011,REMA 1000 Indrefilet av Storfe i Skiver Prima 200.00 g,25939,1580
1012,Smoothie Xchange Acai Smoothie Pack Original 400.00 g,31117,2490
1013,Gilde Røkt Skinke  110.00 g,32537,2822
1014,Iceland Meat Feast Pizza Deep Pan 358.00 g,31637,2641
1015,Chatham Village Krutonger Hvitløk & Løk Fettfri 142.00 g,24840,1459
1016,S&W Kikerter Garbanzobønner  439.00 g,9854,707
1017,Strøm-Larsen Hel Indrefilet av Storfe  1.80 kg,15259,947
1018,Knorr Tomatsuppe økologisk  570.00 ml,25612,1549
1019,Helios Spisskummen Økologisk 30.00 g,29685,2242
1020,Tine Norsk Port Salut  270.00 g,8220,542
1021, Gresskar/ Halloween Norge/Danmark 4.50 kg,26818,1706
1022,La Piersante Fersk Spaghetti Alla Chitarra Håndlaget 300.00 g,31251,2535
1023,Goodly Pizza Pepperoni Glutenfri Goodly  335.00 g,31728,2679
1024, Puljonki Hønsebuljong  1.00 l,28154,1971
1025,Liv Laga Italiensk Vegetarburger 2 stk 250.00 g,32726,2856
1026,Halo Top Sea Salt Caramel  0.47 l,31047,2452
1027,Gilde Chorizo Skivet 130.00 g,28316,2020
1028,Rummo Tagliatelle  500.00 g,23570,1342
1029,REMA 1000 Brekkbønner  410.00 g,8900,642
1030,Tine Norvegia Lett Pepper & Paprika  165.00 g,32442,2797
1031,Leksands Knekkebrød Havrekli og Bygg 190.00 g,30846,2409
1032,Taga Chorizo Extra  225.00 g,23233,1308
1033,Ridderheims Tsatziki  160.00 g,31079,2473
1034, Parata Brød  350.00 g,29729,2249
1035,Stølsvidda Nakkekoteletter av Fjellgris 2 Stk 600.00 g,31526,2612
1036, Greco Ekte Fetaost  150.00 g,24856,1463
1037,Tylle Økologisk Mandeldrikk  1.00 l,30472,2356
1038,Finsbråten Familiewiener 20stk 20 stk 1.10 kg,29227,2156
1039,Strøm-Larsen Julepølse  400.00 g,16831,1014
1040,Strøm-Larsen Pepperbiff av Ytrefilet  400.00 g,33181,2952
1041,Iceland Dobbel Pepperoni Pizza Deep Pan 346.00 g,31638,2642
1042,Helios Gul Pesto  130.00 g,10001,733
1043," Taco spiremix -Brokolli, Kløver, Mungbønner Norge 50.00 g",26626,1685
1044,Saitaku Tamari Soyasaus  150.00 ml,9920,723
1045,Gilde Asian Spareribs  860.00 g,31739,2683
1046,Il Torrione Hvitvinseddik  250.00 ml,32492,2816
1047,Delikat Grillpotetsalat  600.00 g,12928,842
1048,Toro Valmuefrø Blå  83.00 g,17287,1036
1049,Tine Go'morgen Jordbær & Lime Uten 190.00 g,28256,1996
1050,Strøm-Larsen Lammelår i skiver  1.00 kg,31901,2705
1051,Wasa Sandwich Tomat & Basilikum  40.00 g,27485,1807
1052,REMA 1000 Allround Marinade Taste Lab 100.00 g,27610,1834
1053,"East Coast Ekstra Store Rå Scampi Str 8/12, Ferdig rensket 1.00 kg",31178,2502
1054,Petti Pastasaus Tomat  300.00 g,30767,2403
1055,Gaea Fetaostfylte Grønne Oliven  230.00 g,29176,2142
1056,Polly Polly Peanøtter  165.00 g,25498,1541
1057,Naturli Green Dog Grillpølse vegansk  300.00 g,33062,2930
1058,Toro Dill Tørket  32.00 g,6232,435
1059, Fersk Rabarbra Norge 4.00 stk,27771,1877
1060,Fiskeriet Lodderogn Sort  75.00 g,28292,2012
1061, Fersk Bacalao  1.00 kg,28740,2079
1062, Stekt Tofu Norskprodusert 180.00 g,31686,2667
1063,Tine Sjokoladepudding Piano  0.50 l,8134,533
1064,Helios Paprikakrydder Mild Økologisk 28.00 g,29674,2233
1065,Gilde XL Ost & Chili Grillpølse Norgesmester 2020 3.00 stk,32546,2830
1066,"Pure Food Chia Brød Skåret, Glutenfri, Fryst 500.00 g",27064,1753
1067,Semper Grovbrød Xl Glutenfri 450.00 g,16972,1019
1068,Toro Kyllingkrydder  101.00 g,18775,1112
1069,Yosa Blåbær & Banan Havresnacks 2 stk 250.00 g,29478,2185
1070,Saitaku Wasabi Paste  43.00 g,9911,720
1071,Ridderheims Økologiske Soltørkede Tomater  100.00 g,31085,2477
1072,Kolonihagen Pastasaus Arrabbiata økologisk 350.00 g,32082,2723
1073,Domstein Fersk Brosmefilet Uten Skinn 200.00 g,30659,2384
1074,Holmen Crisp Erterflatbrød  200.00 g,25401,1532
1075,REMA 1000 Calzone Ost & Skinke  305.00 g,15184,932
1076,Likemeat Pulled BBQ  160.00 g,31150,2496
1077,Kanteføl Potetchips Med Brunost  150.00 g,31614,2633
1078,Tulip Tulip Pulled Pork Asian  550.00 g,27365,1793
1079,Iceland Pizza BBQ Meat Feast Ostefylt Skorpe 475.00 g,31632,2639
1080,Sørlandskjøtt Salami Oppskåret 500.00 g,27884,1912
1081,Go Vegan Go'vegan Revet  200.00 g,26914,1719
1082,Stranda Fjordskinke  300.00 g,21898,1257
1083,Gilde Familieskinke Krydret Skivet  150.00 g,28313,2018
1084,MasalaMagic Nirus Special Mango Chutney  250.00 g,24059,1396
1085,Grilstad Hel Spekepølse Med Pepper & Chili  220.00 g,30279,2334
1086,Mills Potetstappe Klassisk  90.00 g,5851,393
1087,Helios Speltknekkebrød Ost 200.00 g,29669,2229
1088,Helios Pastasaus Arrabbiata Økologisk 380.00 g,20260,1183
1089,Mathias AS Frosne Store Reker Str 70/90 5.00 kg,31809,2689
1090, Roastbeef Grillet 200.00 g,27539,1822
1091, Kokosnøtt Elfenbenkysten/ Indonesia 1.00 stk,19678,1164
1092,Superbra Risotto Med Paprika 250.00 g,2164,214
1093,MasalaMagic Fennikelfrø  50.00 g,29025,2113
1094,Fjordfolk Mikrobryggeri Boblemost Med Kanel & Ingefær 0.33 l,31929,2711
1095,Den Gode Baker Økologiske Store Hamburgerbrød  2.00 stk,31491,2594
1096,Fjordland Havrelunsj  350.00 g,32552,2833
1097,Gilde Høyfjells Reinsdyrskav  400.00 g,28301,2016
1098,Go Vegan Go'vegan Klemmeost Smak av Bacon & Tomat 165.00 g,32121,2739
1099,Totensalsa Kvass Medium 165.00 g,29231,2158
1100,Idun Fransk Dressing  265.00 g,10643,739
1101,Kavli Paprikaost  175.00 g,32847,2891
1102,Santa Maria Papadums  110.00 g,26552,1680
1103," Mandelpoteter Vår Laveste Pris, Norge 5.00 kg",28059,1938
1104,Ask Gård Pablo Chorizo Salami Økologisk 255.00 g,31255,2537
1105,Likemeat Chicken Bites  180.00 g,31151,2497
1106,Toro Tomatsuppe Fullkornsmakaroni  127.00 g,32703,2852
1107,MasalaMagic Koriander Paste  200.00 g,24063,1399
1108,Holli Mølle Økologisk Perlebygg  500.00 g,31259,2540
1109,Lofoten Hitra Krabbeskjell Med Klo og Rogn 150.00 g,30923,2429
1110,Egge Gård Egge Gård Liereplemost  1.00 l,32380,2778
1111,Den Lille Nøttefabrikken Cashew Mosambik  160.00 g,12994,846
1112,Pasta Zara Økologisk Fullkorn Spaghetti  500.00 g,31662,2652
1113,Tabasco Sriracha Sauce  300.00 g,32043,2717
1114,Dr. Oetker Ristorante Bolognese  375.00 g,23872,1362
1115,Tipiak Couscous  500.00 g,29068,2117
1116, Fruktkurv Pluss Miks av frukt 4.50 kg,29734,2252
1117,Tine Tine Dovretinde  150.00 g,28711,2071
1118,Sørlandschips Sørlandschips Tortilla Ost  175.00 g,32753,2866
1119,Pasta Zara Spaghetti  500.00 g,31661,2651
1120,Nora Aprikoskompott  455.00 g,13222,854
1121,Tine Norsk Alpeost  250.00 g,31339,2565
1122,Leksands Knekkebrød Eple & Kanel 200.00 g,29088,2121
1123,Knorr Blomkål & Brokkolisuppe Cup a Soup 3.00 stk,27811,1887
1124,"Superbra Tomatsaus Chili, hvitløk og persille 350.00 g",2146,211
1125,Helios Tranebær Økologisk 150.00 g,29580,2206
1126,Hatting Glutenfrie Pølsebrød 4 stk 260.00 g,26365,1652
1127,Freia Kiwigelé  125.00 g,25710,1565
1128, Jordbærhjerte Spania 340.00 g,27255,1784
1129,Totensalsa Hakket Kvassere Sterk 165.00 g,29230,2157
1130,OsteCompagniet Raclette Le Rustique  400.00 g,28709,2070
1131, Rema 1000 Proteinmix  50.00 g,28086,1948
1132,Gilde Telepølse  250.00 g,25994,1589
1133,"Iceland Fiskefilet Benfri, Uten skinn 700.00 g",31620,2636
1134,"Iceland Makrellfilet 4 stk, Benfri 400.00 g",31619,2635
1135," Rød og Grønn salatmiks Vasket, Spania 150.00 g",27704,1864
1136,Como Mexico Como Mexico Carnitas Taco Kjøtt  300.00 g,32452,2803
1137,Bislett Kebab House Bislett Kebab House Kebabdressing Sterk  300.00 ml,32382,2779
1138, Fiskeboller i Lake  63% Vår Laveste Pris 500.00 g,33201,2957
1139,Smoothie Xchange Acai Bowl  400.00 g,31113,2487
1140,Godehav Scampi Kokt Med Hale Str 31/40 400.00 g,3301,259
1141,Den Gode Baker Glutenfritt Grovbrød  1.00 stk,31235,2524
1142,Stølsvidda Fjellgrisburger  4.00 stk,31407,2580
1143,Kulinaris Sorbet av Rabarbra  0.50 l,22825,1286
1144,Tine Lett Meierismør  250.00 g,32878,2901
1145,Nordfjord Ytrefilet av Svin Krydret  500.00 g,30056,2295
1146,Strøm-Larsen Tynnskåret Nakkefilet  400.00 g,33491,2980
1147, Ferdigkuttet Fruktmiks i Beger  180.00 g,33788,2985
1148,Como Mexico Como Mexico Mild Salsa  150.00 g,32454,2805
1149,St. Michael Chip Nuts Sour Cream & Onion  110.00 g,32717,2854
1150,Nordfjord Kjøttdeig Fryst  1.00 kg,13669,881
1151,REMA 1000 Tørkede Erter Grønne  500.00 g,8304,556
1152,Dr. Oetker Ristorante Vegetale  385.00 g,23875,1364
1153,Ritz Ritz Breaks Original  190.00 g,25904,1578
1154,Kulinaris Sorbet av Jordbær  0.50 l,19588,1154
1155, Sunt & Godt Kjøttboller i Tomatsaus med Fullkornpasta 480.00 g,27790,1881
1156,Toro Piffikrydder  135.00 g,6199,427
1157,Eriks Eriks Aioli Med Lime  230.00 ml,9887,715
1158,Prior Kyllingfilet Løvtynn Krydret 110.00 g,33138,2933
1159,REMA 1000 Røstede Peanøtter og Mandler Pepper & Balsamico 200.00 g,28230,1989
1160,Blue Dragon Black Pepper Woksaus 120.00 g,29203,2144
1161,Mere Mat Thaisuppe Med Kylling  500.00 g,32447,2800
1162,Wasa Knekkebrød Mini Din Stund  270.00 g,34072,2988
1163,Iliada Kalamata-Oliven Økologisk 230.00 g,9896,717
1164," Spiresnacks, Mix av Bønner, Erter & Linser Norge 100.00 g",26470,1665
1165,Helios Basilikum Økologisk 10.00 g,29577,2204
1166, Fjordland Peppersaus  2.50 dl,27607,1833
1167,Hardanger Bakeri Fine Rundstykker 7 stk 415.00 g,32924,2916
1168,Petti Hele Tomater  400.00 g,29519,2193
1169, Vegansk Dampet Bao Bolle Fylt Med Tofu Norskprodusert 150.00 g,31683,2665
1170,Nordfjord Ytrefilet Av Svin Urtemarinert 480.00 g,27508,1817
1171,Fjordland Biffsnadder med Krydderpoteter & Bearnaisesaus  490.00 g,13606,878
1172,Gran Luchito Gran Luchito Mango Salsa  300.00 g,32462,2807
1173, Lollosalat Grønn Norge 1.00 stk,19714,1175
1174,Mestemacher Proteinbrød  250.00 g,29709,2245
1175,Dream Mandel & Havredrikk Med Kalsium 1.00 l,30512,2371
1176,Nøtteliten Økologisk Hirse  300.00 g,29758,2272
1177,Naturli Burger Tasty vegansk  300.00 g,33061,2929
1178,Peppes Pizza Peppes Snackpizza Pepperoni  140.00 g,32754,2867
1179,Solvinge Grillede Kylling Hotwings Hot & Spicy 600.00 g,33328,2971
1180,Strøm-Larsen Asian Style Ribs Uten Ben 400.00 g,32892,2909
1181,Helios Rosmarin Økologisk 18.00 g,29683,2240
1182,Iceland Fire Oster Pizza Deep Pan 365.00 g,31633,2640
1183,Tulip Pulled Pork Taco  525.00 g,31923,2710
1184,REMA 1000 Hakkede Tomater Med Chilli  390.00 g,8480,576
1185," Bringebær Kurv, Norge 300.00 g",26349,1649
1186,Ask Gård Holy Baloney Spekepølse Økologisk 270.00 g,31254,2536
1187,Helios Linfrø Knuste  350.00 g,9986,731
1188,Melba Meulen Melba Toast Rund  110.00 g,9875,712
1189,Halo Top Peanut Butter Cup  0.47 l,31048,2453
1190, Lollosalat Rød Norge 1.00 stk,19717,1176
1191, Beste kräcker  150.00 g,18532,1098
1192,Ola Lompa Store Spelt Lomper  8.00 stk,34080,2989
1193,Toro Einebær  41.00 g,6181,424
1194,Fjordland Pasta & Kyllingsalat Box  200.00 g,32550,2831
1195,Fjordland Sunt & Godt kyllingbryst  490.00 g,21613,1237
1196,Mere Mat Grønnsaksuppe med Kjøttboller 500.00 g,32446,2799
1197,Sevan Hvitløk Ferskpresset  100.00 g,27792,1882
1198,Tonitto Sorbetto Mango & Pasjonsfrukt  0.50 l,22348,1269
1199,Norway Seafoods Spekesild  250.00 g,25151,1501
1200,Stølsvidda Spareribs av Fjellgris  600.00 g,31523,2609
1201,Tulip Bacon Ternet Fryst 500.00 g,16299,978
1202,Pasta Zara Penne Rigate  500.00 g,31663,2653
1203,Nøtteliten Økologisk Basmatiris  550.00 g,29763,2277
1204,MasalaMagic Papadam med Spisskummen  125.00 g,24011,1385
1205,Gilde Skikkelige Karbonader  4.00 stk,32539,2824
1206,"Nøtteliten Peanøtter Ristet, Usaltet 1.00 kg",29745,2261
1207,Maille Whole Grain Sennep  210.00 g,21469,1227
1208,Go Tan Soya Sesam Wok  240.00 ml,24083,1405
1209,Tine Litago Uten Tilsatt Sukker  0.50 l,30319,2338
1210, Salami Ventricina Picante  70.00 g,24772,1454
1211,Hoff Opphøgde Potteter Ekstra Sprø  450.00 g,33151,2940
1212,Schär Ciabatta Glutenfri 200.00 g,8966,646
1213,Grilstad Kompis Spekesnacks Original  55.00 g,31344,2568
1214,Sevan Auberginesalat (Baba Ghannoughe) 150.00 g,27836,1893
1215,Hälsans Kök Vegetarian Bacon  240.00 g,32830,2884
1216,Schär Ciabatta Rustica Glutenfri 200.00 g,2470,243
1217,Prima Torskefilet  400.00 g,30843,2408
1218,"East Coast Frosne Kamskjell Uten Rogn USA, Str 10/20 500.00 g",30715,2392
1219,Diplom-Is Lykken Riskrem  0.80 l,17461,1043
1220,"Nøtteliten Økologiske Pekannøtter Rå, Usaltet 70.00 g",29739,2256
1221,MasalaMagic Raita Miks  50.00 g,24010,1384
1222, Friséesalat Spania/ Italia 1.00 stk,26245,1628
1223,Fjåk Økologisk 70% Mørk Sjokolade Tanzania  53.00 g,31509,2602
1224,La Piersante Fersk Tagliolini Håndlaget 300.00 g,31248,2533
1225,Bjerke Spekemat Hawaiifilet  100.00 g,29157,2134
1226,Fjordland Juletallerken  630.00 g,16924,1017
1227,Semper Landbrød Glutenfri  300.00 g,30272,2332
1228,Nice& Go'knekke Rug  250.00 g,30489,2362
1229,Polarbrød Flerkorn Havre 12 Stk 420.00 g,31396,2578
1230, Chablis Rødkittost 200.00 g,28147,1969
1231,Patak's Tikka Masala Paste  160.00 g,18922,1119
1232,Strøm-Larsen Nakke av Villsvin Uten Ben 400.00 g,30756,2398
1233,Sevan Bulgur Grov Pilavlik Pilavlik 1.00 kg,29547,2197
1234,Idun Saus Ravigotte  285.00 g,25350,1523
1235, Ostefylte Søtpaprika  180.00 g,32848,2892
1236,Go Tan Woksaus Lemongrass  120.00 g,5467,385
1237,Ridderheims Oliven Con Queso  200.00 g,31077,2472
1238,Hälsans Kök Sensational  Sausage  180.00 g,31726,2677
1239,Pasta Zara Makaroni  500.00 g,31687,2668
1240,Findus Kapteinens Fylte Torsk med Hollandaisesaus  250.00 g,23356,1329
1241, Råkostblanding Norge/Spania 1.00 kg,19072,1127
1242,Santa Maria Chicken & Steak Med kvern 75.00 g,7585,511
1243,REMA 1000 Calzone Pepperoni og Ost  305.00 g,15723,961
1244,Kanda Glutenfri Wienertoast  2.00 stk,31037,2445
1245,Grilstad Kompis Spekesnacks Sicilia  55.00 g,31345,2569
1246,Tine Selbu Blå Mykere  140.00 g,32879,2902
1247,Nordås Gårdskjøtt Fryst Elgskav  400.00 g,31421,2583
1248,Pers Kjøkken Italiensk Spekepølse  260.00 g,32267,2757
1249,REMA 1000 Dirty Fries 300g  300.00 g,32888,2905
1250,Gaea Oliven Kalamata med Sten  190.00 g,20638,1205
1251,Stanges Gårdsprodukter Hel Landkylling Økologisk 2.90 kg,16558,999
1252,Helios Speltspagetti Fullkorn Økologisk 500.00 g,20362,1195
